dataset,model,horizon,aggregation_method,anomaly_type,injection_seed,detector_type,pr_auc,roc_auc,best_f1,best_f1_threshold,f1_at_fpr_1pct,recall_at_fpr_1pct,f1_at_fpr_2pct,recall_at_fpr_2pct,f1_at_fpr_5pct,recall_at_fpr_5pct
ETTh2,nlinear,24,mean,frozen,3407,hybrid_rankmax,0.20159884113145485,0.8885234617002562,0.35675675675626733,1.0,0.2499999999995275,0.20253164556962025,0.37078651685343894,0.4177215189873418,0.28169014084466887,0.5063291139240507
ETTh2,nlinear,24,max,spike,42,residual,0.9999999999999998,1.0,0.9999999999995,19.808773837814904,0.8070175438591677,1.0,0.6764705882348464,1.0,0.4539473684207016,1.0
ETTh2,nlinear,24,max,spike,42,flatness,0.01340541122022647,0.26617775449624587,0.0402097902097508,0.062209240419867765,0.0,0.0,0.014705882352441284,0.014492753623188406,0.008474576270772659,0.014492753623188406
ETTh2,nlinear,24,max,spike,42,hybrid_rankmax,0.6764705882352942,0.9950301204819276,0.8070175438591677,1.0,0.8070175438591677,1.0,0.6764705882348464,1.0,0.4539473684207016,1.0
ETTh2,nlinear,24,max,spike,2024,residual,0.9999999999999998,1.0,0.9999999999995,20.977160379481564,0.8070175438591677,1.0,0.6764705882348464,1.0,0.4539473684207016,1.0
ETTh2,nlinear,24,max,spike,2024,flatness,0.01465912019107898,0.31031517373843204,0.0403390821396857,0.06681036293899574,0.0,0.0,0.0,0.0,0.016877637130388933,0.028985507246376812
ETTh2,nlinear,24,max,spike,2024,hybrid_rankmax,0.6764705882352942,0.9950301204819277,0.8070175438591677,1.0,0.8070175438591677,1.0,0.6764705882348464,1.0,0.4539473684207016,1.0
ETTh2,nlinear,24,max,spike,3407,residual,0.9999999999999998,1.0,0.9999999999995,20.81859217114823,0.8047337278101699,1.0,0.6732673267322266,1.0,0.4503311258274656,1.0
ETTh2,nlinear,24,max,spike,3407,flatness,0.013632511414586298,0.26510441575003985,0.03962703962700078,0.06090496645007533,0.019607843136810462,0.014705882352941176,0.014814814814314844,0.014705882352941176,0.008510638297461078,0.014705882352941176
ETTh2,nlinear,24,max,spike,3407,hybrid_rankmax,0.7640449438202247,0.9968383017163505,0.8662420382160694,1.0,0.8047337278101699,1.0,0.6732673267322266,1.0,0.4503311258274656,1.0
ETTh2,nlinear,24,max,level_shift,42,residual,1.0,1.0,0.9999999999995,21.7708252128149,0.8235294117642213,1.0,0.699999999999545,1.0,0.48275862068928893,1.0
ETTh2,nlinear,24,max,level_shift,42,flatness,0.013211956055656834,0.13130528891398455,0.044676530316173316,0.0670750667496457,0.0,0.0,0.02758620689605365,0.025974025974025976,0.016393442622518843,0.025974025974025976
ETTh2,nlinear,24,max,level_shift,42,hybrid_rankmax,0.7,0.995018115942029,0.8235294117642213,1.0,0.8235294117642213,1.0,0.699999999999545,1.0,0.48275862068928893,1.0
ETTh2,nlinear,24,max,level_shift,2024,residual,0.9999999999999998,1.0,0.9999999999995,27.174261441981564,0.8490566037730962,1.0,0.7346938775505556,1.0,0.523255813953102,1.0
ETTh2,nlinear,24,max,level_shift,2024,flatness,0.016673419790945037,0.237230137078576,0.05191808479948793,0.05238151190148825,0.0,0.0,0.0,0.0,0.007843137254445215,0.011111111111111112
ETTh2,nlinear,24,max,level_shift,2024,hybrid_rankmax,0.7317073170731707,0.9949984843892088,0.8450704225347232,1.0,0.7980295566497527,0.9,0.7346938775505556,1.0,0.523255813953102,1.0
ETTh2,nlinear,24,max,level_shift,3407,residual,0.9999999999999999,1.0,0.9999999999995,27.37562900448156,0.8272251308895673,1.0,0.7053571428566862,1.0,0.489164086686937,1.0
ETTh2,nlinear,24,max,level_shift,3407,flatness,0.01375213434216871,0.21477303147347893,0.04589021202435249,0.06214649812126269,0.0,0.0,0.0,0.0,0.0,0.0
ETTh2,nlinear,24,max,level_shift,3407,hybrid_rankmax,0.7053571428571429,0.9950151057401813,0.8272251308895673,1.0,0.8272251308895673,1.0,0.7053571428566862,1.0,0.489164086686937,1.0
ETTh2,nlinear,24,max,frozen,42,residual,0.09520052807766835,0.7283353723571115,0.21739130434733936,9.085948000000002,0.07017543859605278,0.05194805194805195,0.20125786163472065,0.2077922077922078,0.19402985074585913,0.33766233766233766
ETTh2,nlinear,24,max,frozen,42,flatness,0.20913260062617697,0.8592446201141852,0.35971223021533316,5.2784615825160035,0.3206106870224162,0.2727272727272727,0.33720930232508683,0.37662337662337664,0.2589928057549951,0.4675324675324675
ETTh2,nlinear,24,max,frozen,42,hybrid_rankmax,0.20108443723193184,0.8670830980613589,0.3699999999995265,0.9787234042553191,0.19672131147494426,0.15584415584415584,0.3076923076918116,0.33766233766233766,0.3076923076919142,0.5714285714285714
ETTh2,nlinear,24,max,frozen,2024,residual,0.03996765838173914,0.6103802499073793,0.09729729729708365,4.307635250000001,0.0,0.0,0.0,0.0,0.031007751937530192,0.044444444444444446
ETTh2,nlinear,24,max,frozen,2024,flatness,0.32945696790415524,0.8813680913408104,0.4390243902434072,5.494481784772069,0.4258064516124162,0.36666666666666664,0.4343434343429385,0.4777777777777778,0.3717948717944613,0.6444444444444445
ETTh2,nlinear,24,max,frozen,2024,hybrid_rankmax,0.25922347037641186,0.8719999326395205,0.3999999999995078,1.0,0.16541353383414892,0.12222222222222222,0.34224598930431355,0.35555555555555557,0.2953020134223972,0.4888888888888889
ETTh2,nlinear,24,max,frozen,3407,residual,0.1163394348800748,0.8220696776167348,0.21978021977972848,9.196316625000001,0.11764705882308314,0.08860759493670886,0.19875776397465544,0.20253164556962025,0.20588235294076432,0.35443037974683544
ETTh2,nlinear,24,max,frozen,3407,flatness,0.25639864809622404,0.7308195342078091,0.45833333333283804,8.232323889156472,0.4551724137926075,0.4177215189873418,0.3888888888883963,0.4430379746835443,0.26950354609888744,0.4810126582278481
ETTh2,nlinear,24,max,frozen,3407,hybrid_rankmax,0.25113644179989936,0.8423438754828101,0.42176870748249595,1.0,0.422535211267112,0.379746835443038,0.37078651685343894,0.4177215189873418,0.28169014084466887,0.5063291139240507
ETTh2,dlinear,96,first,spike,42,residual,1.0000000000000002,1.0,0.9999999999995,27.454899217332567,0.8072289156621691,1.0,0.6767676767672289,1.0,0.45423728813524217,1.0
ETTh2,dlinear,96,first,spike,42,flatness,0.014186844163399886,0.30551457154882544,0.040532365396209524,0.06490147189170278,0.0199999999995578,0.014925373134328358,0.015151515151015265,0.014925373134328358,0.00873362445373452,0.014925373134328358
ETTh2,dlinear,96,first,spike,42,hybrid_rankmax,0.67,0.9948868918500154,0.8023952095803579,1.0,0.7777777777772926,0.9402985074626866,0.6767676767672289,1.0,0.45423728813524217,1.0
ETTh2,dlinear,96,first,spike,2024,residual,1.0000000000000002,1.0,0.9999999999995,25.36373421733257,0.8072289156621691,1.0,0.6767676767672289,1.0,0.45423728813524217,1.0
ETTh2,dlinear,96,first,spike,2024,flatness,0.014337509769116083,0.30820641138898014,0.040288634996953905,0.06266987303729556,0.0,0.0,0.0,0.0,0.00873362445373452,0.014925373134328358
ETTh2,dlinear,96,first,spike,2024,hybrid_rankmax,0.67,0.9948868918500154,0.8023952095803579,1.0,0.7547169811315878,0.8955223880597015,0.6767676767672289,1.0,0.45423728813524217,1.0
ETTh2,dlinear,96,first,spike,3407,residual,0.9999999999999998,1.0,0.9999999999995,28.600740217332564,0.8095238095233276,1.0,0.6799999999995512,1.0,0.45791245791210483,1.0
ETTh2,dlinear,96,first,spike,3407,flatness,0.015142994535734703,0.29782830677218186,0.04102564102560084,0.06448618484556268,0.019801980197579845,0.014705882352941176,0.01503759398446266,0.014705882352941176,0.025862068965102857,0.04411764705882353
ETTh2,dlinear,96,first,spike,3407,hybrid_rankmax,0.7083333333333334,0.9956602603843768,0.8292682926824413,1.0,0.8095238095233276,1.0,0.6799999999995512,1.0,0.45791245791210483,1.0
ETTh2,dlinear,96,first,level_shift,42,residual,1.0,1.0,0.9999999999995,27.167939217332567,0.8279569892468266,1.0,0.7064220183481669,1.0,0.4904458598722412,1.0
ETTh2,dlinear,96,first,level_shift,42,flatness,0.014626946599393311,0.18770815755584175,0.045970149253686435,0.05776325450549546,0.03603603603561107,0.025974025974025976,0.027972027971530932,0.025974025974025976,0.01673640167320341,0.025974025974025976
ETTh2,dlinear,96,first,level_shift,42,hybrid_rankmax,0.6936936936936937,0.9947155735156978,0.8191489361697291,1.0,0.7613636363631442,0.8701298701298701,0.7064220183481669,1.0,0.4904458598722412,1.0
ETTh2,dlinear,96,first,level_shift,2024,residual,1.0000000000000002,1.0,0.9999999999995,27.497972217332567,0.8072289156621691,1.0,0.6767676767672289,1.0,0.45423728813524217,1.0
ETTh2,dlinear,96,first,level_shift,2024,flatness,0.015265779734311813,0.2508961236581271,0.04444444444394447,3.1521820956292457,0.0,0.0,0.03007518796942484,0.029850746268656716,0.025974025973614135,0.04477611940298507
ETTh2,dlinear,96,first,level_shift,2024,hybrid_rankmax,0.6633663366336634,0.9947319491788038,0.7976190476185681,1.0,0.7926829268287849,0.9701492537313433,0.6767676767672289,1.0,0.45423728813524217,1.0
ETTh2,dlinear,96,first,level_shift,3407,residual,0.9999999999999999,1.0,0.9999999999995,28.116410217332565,0.8315789473679353,1.0,0.7117117117112531,1.0,0.4968553459115762,1.0
ETTh2,dlinear,96,first,level_shift,3407,flatness,0.017139778963586507,0.22509400161426857,0.05245901639305877,1.6807312121556544,0.0178571428567272,0.012658227848101266,0.027586206896055745,0.02531645569620253,0.04098360655693916,0.06329113924050633
ETTh2,dlinear,96,first,level_shift,3407,hybrid_rankmax,0.6991150442477876,0.9947122861586314,0.8229166666661822,1.0,0.8253968253963389,0.9873417721518988,0.7117117117112531,1.0,0.4968553459115762,1.0
ETTh2,dlinear,96,first,frozen,42,residual,0.3695056867837851,0.8451973888716195,0.3947368421047633,3.462648999999999,0.34848484848436234,0.2987012987012987,0.36046511627857525,0.4025974025974026,0.3010752688168047,0.5454545454545454
ETTh2,dlinear,96,first,frozen,42,flatness,0.22416546102758142,0.8332458651078484,0.3885714285709358,3.2877875202815083,0.28346456692865646,0.23376623376623376,0.3885714285709358,0.44155844155844154,0.2949640287765779,0.5324675324675324
ETTh2,dlinear,96,first,frozen,42,hybrid_rankmax,0.2524163510845754,0.8852564904787472,0.3636363636358883,0.9980645161290322,0.21311475409789504,0.16883116883116883,0.3699421965312979,0.4155844155844156,0.3426573426569492,0.6363636363636364
ETTh2,dlinear,96,first,frozen,2024,residual,0.42814512811705985,0.8409825677932,0.4736842105258312,3.918813,0.4651162790692683,0.44776119402985076,0.3726708074529302,0.44776119402985076,0.28571428571390883,0.5671641791044776
ETTh2,dlinear,96,first,frozen,2024,flatness,0.17044125076891875,0.8004615904055797,0.32758620689606377,1000000.0,0.32203389830459395,0.2835820895522388,0.27631578947319124,0.31343283582089554,0.1976284584976343,0.373134328358209
ETTh2,dlinear,96,first,frozen,2024,hybrid_rankmax,0.25427703534331,0.8736800965732231,0.42236024844671904,0.9987096774193548,0.3770491803273737,0.34328358208955223,0.4121212121207298,0.5074626865671642,0.28571428571390883,0.5671641791044776
ETTh2,dlinear,96,first,frozen,3407,residual,0.44058897507261147,0.8009134397700652,0.5132743362827651,5.199589999999997,0.4475524475519531,0.4050632911392405,0.36571428571379044,0.4050632911392405,0.25547445255433415,0.4430379746835443
ETTh2,dlinear,96,first,frozen,3407,flatness,0.2795545182720654,0.795169006043664,0.4794520547940239,5.490313005019159,0.4794520547940239,0.4430379746835443,0.4022346368710153,0.45569620253164556,0.2867383512540744,0.5063291139240507
ETTh2,dlinear,96,first,frozen,3407,hybrid_rankmax,0.3871606786315772,0.9036498218398724,0.5731707317068178,1.0,0.539473684210027,0.5189873417721519,0.5104166666661824,0.620253164556962,0.36301369862974225,0.6708860759493671
ETTh2,dlinear,96,mean,spike,42,residual,0.9973351048395716,0.9999388859786974,0.9852941176465589,23.307693473231566,0.8070175438591677,1.0,0.6764705882348464,1.0,0.4539473684207016,1.0
ETTh2,dlinear,96,mean,spike,42,flatness,0.01340541122022647,0.26617775449624587,0.0402097902097508,0.062209240419867765,0.0,0.0,0.014705882352441284,0.014492753623188406,0.008474576270772659,0.014492753623188406
ETTh2,dlinear,96,mean,spike,42,hybrid_rankmax,0.4233128834355828,0.9858433734939759,0.5948275862064786,1.0,0.2857142857137985,0.2463768115942029,0.5405405405400727,0.7246376811594203,0.4539473684207016,1.0
ETTh2,dlinear,96,mean,spike,2024,residual,0.9987917978388494,0.9999738082765846,0.9852941176465589,21.2897490878149,0.8070175438591677,1.0,0.6764705882348464,1.0,0.4539473684207016,1.0
ETTh2,dlinear,96,mean,spike,2024,flatness,0.01465912019107898,0.31031517373843204,0.0403390821396857,0.06681036293899574,0.0,0.0,0.0,0.0,0.016877637130388933,0.028985507246376812
ETTh2,dlinear,96,mean,spike,2024,hybrid_rankmax,0.41818181818181815,0.9855421686746988,0.5897435897431738,1.0,0.19469026548625012,0.15942028985507245,0.35365853658487845,0.42028985507246375,0.4539473684207016,1.0
ETTh2,dlinear,96,mean,spike,3407,residual,0.9979817027394993,0.9999557185114335,0.978102189780522,20.359366389898227,0.8047337278101699,1.0,0.6732673267322266,1.0,0.4503311258274656,1.0
ETTh2,dlinear,96,mean,spike,3407,flatness,0.013632511414586298,0.26510441575003985,0.03962703962700078,0.06090496645007533,0.019607843136810462,0.014705882352941176,0.014814814814314844,0.014705882352941176,0.008510638297461078,0.014705882352941176
ETTh2,dlinear,96,mean,spike,3407,hybrid_rankmax,0.4503311258278146,0.9875037639265282,0.6210045662096174,1.0,0.18018018017970555,0.14705882352941177,0.47727272727225306,0.6176470588235294,0.4503311258274656,1.0
ETTh2,dlinear,96,mean,level_shift,42,residual,1.0,1.0,0.9999999999995,25.924040139898228,0.8235294117642213,1.0,0.699999999999545,1.0,0.48275862068928893,1.0
ETTh2,dlinear,96,mean,level_shift,42,flatness,0.013211956055656834,0.13130528891398455,0.044676530316173316,0.0670750667496457,0.0,0.0,0.02758620689605365,0.025974025974025976,0.016393442622518843,0.025974025974025976
ETTh2,dlinear,96,mean,level_shift,42,hybrid_rankmax,0.44508670520231214,0.9855072463768115,0.6159999999995737,1.0,0.2677165354325935,0.22077922077922077,0.611650485436425,0.8181818181818182,0.48275862068928893,1.0
ETTh2,dlinear,96,mean,level_shift,2024,residual,0.9999999999999998,1.0,0.9999999999995,21.384442056564897,0.8490566037730962,1.0,0.7346938775505556,1.0,0.523255813953102,1.0
ETTh2,dlinear,96,mean,level_shift,2024,flatness,0.016673419790945037,0.237230137078576,0.05191808479948793,0.05238151190148825,0.0,0.0,0.0,0.0,0.007843137254445215,0.011111111111111112
ETTh2,dlinear,96,mean,level_shift,2024,hybrid_rankmax,0.4838709677419355,0.9854501364049713,0.6521739130430387,1.0,0.23188405797056083,0.17777777777777778,0.39378238341919136,0.4222222222222222,0.523255813953102,1.0
ETTh2,dlinear,96,mean,level_shift,3407,residual,0.9999999999999999,1.0,0.9999999999995,27.12450286906489,0.8272251308895673,1.0,0.7053571428566862,1.0,0.489164086686937,1.0
ETTh2,dlinear,96,mean,level_shift,3407,flatness,0.01375213434216871,0.21477303147347893,0.04589021202435249,0.06214649812126269,0.0,0.0,0.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,level_shift,3407,hybrid_rankmax,0.4514285714285714,0.9854984894259818,0.6220472440940595,1.0,0.4113475177300037,0.3670886075949367,0.6057692307687595,0.7974683544303798,0.489164086686937,1.0
ETTh2,dlinear,96,mean,frozen,42,residual,0.0863327922499498,0.6680939833113747,0.2075471698108582,11.27114540625,0.10344827586162261,0.07792207792207792,0.16666666666616675,0.16883116883116883,0.19402985074585913,0.33766233766233766
ETTh2,dlinear,96,mean,frozen,42,flatness,0.20913260062617697,0.8592446201141852,0.35971223021533316,5.2784615825160035,0.3206106870224162,0.2727272727272727,0.33720930232508683,0.37662337662337664,0.2589928057549951,0.4675324675324675
ETTh2,dlinear,96,mean,frozen,42,hybrid_rankmax,0.1404138122423528,0.8303316550599159,0.27184466019370657,1.0,0.3333333333328472,0.2857142857142857,0.32748538011646405,0.36363636363636365,0.2589928057549951,0.4675324675324675
ETTh2,dlinear,96,mean,frozen,2024,residual,0.03833037275451045,0.629002054494628,0.08767123287656145,5.479418500000001,0.0,0.0,0.0,0.0,0.046153846153393484,0.06666666666666667
ETTh2,dlinear,96,mean,frozen,2024,flatness,0.32945696790415524,0.8813680913408104,0.4390243902434072,5.494481784772069,0.4258064516124162,0.36666666666666664,0.4343434343429385,0.4777777777777778,0.3717948717944613,0.6444444444444445
ETTh2,dlinear,96,mean,frozen,2024,hybrid_rankmax,0.13543193582872629,0.8116920952477181,0.28699551569458587,1.0,0.0,0.0,0.08641975308592592,0.07777777777777778,0.2361111111106814,0.37777777777777777
ETTh2,dlinear,96,mean,frozen,3407,residual,0.03677705692910394,0.663015794103025,0.0886075949364901,7.499305005208333,0.0,0.0,0.0,0.0,0.0,0.0
ETTh2,dlinear,96,mean,frozen,3407,flatness,0.25639864809622404,0.7308195342078091,0.45833333333283804,8.232323889156472,0.4551724137926075,0.4177215189873418,0.3888888888883963,0.4430379746835443,0.26950354609888744,0.4810126582278481
ETTh2,dlinear,96,mean,frozen,3407,hybrid_rankmax,0.12944581220533127,0.8146678649279131,0.29523809523762595,1.0,0.22222222222175447,0.17721518987341772,0.2738095238090256,0.2911392405063291,0.22545454545413599,0.3924050632911392
ETTh2,dlinear,96,max,spike,42,residual,0.9973351048395716,0.9999388859786974,0.9852941176465589,23.307693473231566,0.8070175438591677,1.0,0.6764705882348464,1.0,0.4539473684207016,1.0
ETTh2,dlinear,96,max,spike,42,flatness,0.01340541122022647,0.26617775449624587,0.0402097902097508,0.062209240419867765,0.0,0.0,0.014705882352441284,0.014492753623188406,0.008474576270772659,0.014492753623188406
ETTh2,dlinear,96,max,spike,42,hybrid_rankmax,0.6832297291909246,0.9951785402479483,0.8023952095803534,1.0,0.7999999999995177,0.9855072463768116,0.6764705882348464,1.0,0.4539473684207016,1.0
ETTh2,dlinear,96,max,spike,2024,residual,0.9987917978388494,0.9999738082765846,0.9852941176465589,21.2897490878149,0.8070175438591677,1.0,0.6764705882348464,1.0,0.4539473684207016,1.0
ETTh2,dlinear,96,max,spike,2024,flatness,0.01465912019107898,0.31031517373843204,0.0403390821396857,0.06681036293899574,0.0,0.0,0.0,0.0,0.016877637130388933,0.028985507246376812
ETTh2,dlinear,96,max,spike,2024,hybrid_rankmax,0.69,0.9953313253012048,0.8165680473367949,1.0,0.8070175438591677,1.0,0.6764705882348464,1.0,0.4539473684207016,1.0
ETTh2,dlinear,96,max,spike,3407,residual,0.9979817027394993,0.9999557185114335,0.978102189780522,20.359366389898227,0.8047337278101699,1.0,0.6732673267322266,1.0,0.4503311258274656,1.0
ETTh2,dlinear,96,max,spike,3407,flatness,0.013632511414586298,0.26510441575003985,0.03962703962700078,0.06090496645007533,0.019607843136810462,0.014705882352941176,0.014814814814314844,0.014705882352941176,0.008510638297461078,0.014705882352941176
ETTh2,dlinear,96,max,spike,3407,hybrid_rankmax,0.778848814153307,0.9970884921267514,0.8701298701293769,1.0,0.8047337278101699,1.0,0.6732673267322266,1.0,0.4503311258274656,1.0
ETTh2,dlinear,96,max,level_shift,42,residual,1.0,1.0,0.9999999999995,25.924040139898228,0.8235294117642213,1.0,0.699999999999545,1.0,0.48275862068928893,1.0
ETTh2,dlinear,96,max,level_shift,42,flatness,0.013211956055656834,0.13130528891398455,0.044676530316173316,0.0670750667496457,0.0,0.0,0.02758620689605365,0.025974025974025976,0.016393442622518843,0.025974025974025976
ETTh2,dlinear,96,max,level_shift,42,hybrid_rankmax,0.7129629629629629,0.9953200483091788,0.8324324324319464,1.0,0.8235294117642213,1.0,0.699999999999545,1.0,0.48275862068928893,1.0
ETTh2,dlinear,96,max,level_shift,2024,residual,0.9999999999999998,1.0,0.9999999999995,21.384442056564897,0.8490566037730962,1.0,0.7346938775505556,1.0,0.523255813953102,1.0
ETTh2,dlinear,96,max,level_shift,2024,flatness,0.016673419790945037,0.237230137078576,0.05191808479948793,0.05238151190148825,0.0,0.0,0.0,0.0,0.007843137254445215,0.011111111111111112
ETTh2,dlinear,96,max,level_shift,2024,hybrid_rankmax,0.743801652892562,0.9953016065474387,0.8530805687198899,1.0,0.8490566037730962,1.0,0.7346938775505556,1.0,0.523255813953102,1.0
ETTh2,dlinear,96,max,level_shift,3407,residual,0.9999999999999999,1.0,0.9999999999995,27.12450286906489,0.8272251308895673,1.0,0.7053571428566862,1.0,0.489164086686937,1.0
ETTh2,dlinear,96,max,level_shift,3407,flatness,0.01375213434216871,0.21477303147347893,0.04589021202435249,0.06214649812126269,0.0,0.0,0.0,0.0,0.0,0.0
ETTh2,dlinear,96,max,level_shift,3407,hybrid_rankmax,0.7181818181818181,0.9953172205438067,0.8359788359783493,1.0,0.8272251308895673,1.0,0.7053571428566862,1.0,0.489164086686937,1.0
ETTh2,dlinear,96,max,frozen,42,residual,0.0863327922499498,0.6680939833113747,0.2075471698108582,11.27114540625,0.10344827586162261,0.07792207792207792,0.16666666666616675,0.16883116883116883,0.19402985074585913,0.33766233766233766
ETTh2,dlinear,96,max,frozen,42,flatness,0.20913260062617697,0.8592446201141852,0.35971223021533316,5.2784615825160035,0.3206106870224162,0.2727272727272727,0.33720930232508683,0.37662337662337664,0.2589928057549951,0.4675324675324675
ETTh2,dlinear,96,max,frozen,42,hybrid_rankmax,0.19562225444972808,0.8776938641069076,0.3184079601985323,0.9775075987841946,0.28124999999952066,0.23376623376623376,0.2771084337344424,0.2987012987012987,0.2897526501762823,0.5324675324675324
ETTh2,dlinear,96,max,frozen,2024,residual,0.03833037275451045,0.629002054494628,0.08767123287656145,5.479418500000001,0.0,0.0,0.0,0.0,0.046153846153393484,0.06666666666666667
ETTh2,dlinear,96,max,frozen,2024,flatness,0.32945696790415524,0.8813680913408104,0.4390243902434072,5.494481784772069,0.4258064516124162,0.36666666666666664,0.4343434343429385,0.4777777777777778,0.3717948717944613,0.6444444444444445
ETTh2,dlinear,96,max,frozen,2024,hybrid_rankmax,0.2624003488535184,0.8421525041258294,0.4050632911387503,1.0,0.29370629370582724,0.23333333333333334,0.34224598930431355,0.35555555555555557,0.3010033444811846,0.5
ETTh2,dlinear,96,max,frozen,3407,residual,0.03677705692910394,0.663015794103025,0.0886075949364901,7.499305005208333,0.0,0.0,0.0,0.0,0.0,0.0
ETTh2,dlinear,96,max,frozen,3407,flatness,0.25639864809622404,0.7308195342078091,0.45833333333283804,8.232323889156472,0.4551724137926075,0.4177215189873418,0.3888888888883963,0.4430379746835443,0.26950354609888744,0.4810126582278481
ETTh2,dlinear,96,max,frozen,3407,hybrid_rankmax,0.22682140568852838,0.7604172243680447,0.42758620689605575,1.0,0.38848920863260283,0.34177215189873417,0.35227272727223247,0.3924050632911392,0.2571428571424521,0.45569620253164556
